User,creationDate,listingId,strategy,借款用途,借款金额,其他事项,协议利率,单笔最高借款金额,历史最高负债,历史记录,学习形式,工作信息,年龄,征信记录,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,资金运用情况,还款来源,逾期类型,逾期（0-15天）还清次数,逾期（15天以上）还清次数,本次借款后负债,title,投标人数,进度
pdu4****10384,2018-08-30T11:45:42,126620869,,医疗,"5,035",暂无,20%,"7,854.00","12,840.57",5次流标，0次撤标，0次失败,无,暂未提供,25,暂未提供,"6,650.44",男,10次,62次,8000-15000（含8000）,无,6个月,48次,无,2016/01/13,2016/04/22,"37,460.00",B,暂未提供,医疗,薪资收入,,13次,0次,11685.44,pdu4****10384第11次借款,9人,9%
pdu1****55227,2018-08-30T11:46:12,126621565,,日常消费,"1,100",暂无,20%,"11,200.00","14,200.23",2次流标，0次撤标，0次失败,普通,私营业主,30,暂未提供,"11,439.67",男,11次,35次,8000-15000（含8000）,本科,6个月,30次,哈尔滨商业大学,2017/02/16,2017/02/17,"48,424.00",B,暂未提供,日常消费,经营收入,,5次,0次,12539.67,手机app用户的第12次闪电借款,8人,100%
pdu3****55263,2018-08-30T11:46:13,126621540,,日常消费,"1,017",暂无,20%,"2,000.00","3,712.79",0次流标，0次撤标，0次失败,无,暂未提供,24,暂未提供,"2,288.68",男,4次,15次,2000-5000（含2000）,无,6个月,15次,无,2017/12/09,2018/02/02,"4,559.00",B,"3,849.00",日常消费,薪资收入,,0次,0次,3305.68,pdu3****55263第5次借款,14人,76%
pdu4****34765,2018-08-30T11:46:15,126621649,,日常消费,"1,400",暂无,20%,"18,000.00","19,964.40",0次流标，0次撤标，0次失败,普通,暂未提供,31,暂未提供,"19,964.40",女,12次,59次,15000及以上,专科(高职),6个月,59次,北京经贸职业学院,2016/07/02,2016/07/02,"44,800.00",B,"8,040.00",日常消费,薪资收入,,0次,0次,21364.4,pdu4****34765第7次借款,18人,100%
pdu4****36646,2018-08-30T11:46:16,126621698,,日常消费,"1,504",暂无,20%,"6,000.00","9,033.83",1次流标，0次撤标，0次失败,普通,暂未提供,23,暂未提供,"7,287.87",男,10次,59次,5000-8000（含5000）,专科,6个月,59次,广东省外语艺术职业学院,2017/06/02,2017/06/02,"23,097.00",B,"11,467.00",日常消费,个人存款,,0次,0次,8791.869999999999,手机app用户的第11次闪电借款,19人,100%
pdu2****51343,2018-08-30T11:46:24,126621677,,日常消费,"2,414",暂无,20%,"9,000.00","17,044.91",0次流标，1次撤标，0次失败,无,私营业主,39,暂未提供,"13,754.30",女,15次,79次,15000及以上,无,6个月,79次,无,2017/02/20,2017/02/21,"52,776.00",B,暂未提供,日常消费,个人存款,,0次,0次,16168.3,手机app用户的借款,8人,36%
pdu3****11166,2018-08-30T11:46:25,126621472,,日常消费,933,暂无,20%,"6,400.00","9,996.52",1次流标，0次撤标，0次失败,无,暂未提供,25,暂未提供,"8,574.63",女,11次,34次,15000及以上,无,6个月,28次,无,2016/07/19,2017/06/23,"24,292.00",B,暂未提供,日常消费,薪资收入,,6次,0次,9507.63,手机app用户的第12次闪电借款,3人,21%
pro****815,2018-08-30T11:46:35,126621465,,旅游,"18,100",暂无,20%,"18,100.00","20,961.00",2次流标，1次撤标，0次失败,无,暂未提供,54,暂未提供,0.00,男,5次,44次,5000-8000（含5000）,无,6个月,44次,无,2015/01/19,2015/01/19,"50,312.00",B,"127,541.00",旅游,投资收入,,0次,0次,18100.0,手机app用户的借款,42人,26%
pdu6****15828,2018-08-30T11:49:08,126621932,,日常消费,"2,108",暂无,20%,"17,000.00","28,109.34",0次流标，0次撤标，0次失败,成人,暂未提供,25,暂未提供,"24,335.96",男,6次,32次,8000-15000（含8000）,专科,6个月,32次,湖南科技学院,2016/04/19,2016/12/28,"43,489.00",B,"10,000.00",日常消费,薪资收入,,0次,0次,26443.96,pdu6****15828第7次借款,7人,32%
pdu8****06053,2018-08-30T11:49:18,126621972,,装修,"4,200",暂无,20%,"11,684.00","26,023.78",0次流标，0次撤标，0次失败,无,暂未提供,28,暂未提供,"21,374.01",女,17次,82次,5000-8000（含5000）,无,6个月,80次,无,2016/11/09,2016/11/09,"86,411.00",B,暂未提供,装修,薪资收入,,1次,0次,25574.01,pdu8****06053第16次借款,8人,15%
pdu2****18643,2018-08-30T11:52:14,126622403,,日常消费,"2,542",暂无,20%,"8,100.00","8,971.44",0次流标，1次撤标，0次失败,无,暂未提供,30,暂未提供,"5,980.96",男,3次,14次,5000-8000（含5000）,无,6个月,14次,无,2017/05/19,2017/05/23,"14,300.00",B,暂未提供,日常消费,薪资收入,,0次,0次,8522.96,手机app用户的借款,13人,54%
pdu5****25423,2018-08-30T11:52:15,126622205,,装修,"10,709",暂无,20%,"11,500.00","13,532.87",3次流标，0次撤标，0次失败,无,公务员,29,暂未提供,847.52,男,4次,18次,8000-15000（含8000）,无,6个月,18次,无,2016/09/19,2017/11/15,"19,918.00",B,暂未提供,装修,个人存款,,0次,0次,11556.52,手机app用户的第5次闪电借款,18人,18%
pdu0****50418,2018-08-30T11:55:11,126622683,,装修,"3,283",暂无,20%,"10,000.00","11,799.12",0次流标，0次撤标，0次失败,研究生,暂未提供,41,暂未提供,"7,866.08",男,1次,2次,5000-8000（含5000）,硕士研究生,6个月,2次,上海交通大学,2018/06/15,2018/06/16,"10,000.00",B,暂未提供,装修,经营收入,,0次,0次,11149.08,手机app用户的第2次闪电借款,6人,51%
pdu3****55261,2018-08-30T11:55:12,126622525,,医疗,800,暂无,20%,"5,000.00","5,757.00",3次流标，0次撤标，0次失败,普通,暂未提供,32,暂未提供,"4,659.71",男,4次,16次,5000-8000（含5000）,本科,6个月,16次,新疆大学,2017/07/08,2017/08/04,"12,128.00",B,暂未提供,医疗,薪资收入,,0次,0次,5459.71,手机app用户的第5次闪电借款,9人,88%
pdu0****54955,2018-08-30T11:58:10,126623113,,日常消费,"2,000",暂无,20%,"10,000.00","13,599.72",1次流标，1次撤标，0次失败,开放教育,暂未提供,30,暂未提供,"10,199.79",男,1次,3次,2000-5000（含2000）,专科,6个月,3次,国家开放大学,2018/05/07,2018/05/14,"10,000.00",B,"86,376.00",日常消费,薪资收入,,0次,0次,12199.79,手机app用户的第2次闪电借款,13人,80%
pdu5****88087,2018-08-30T11:58:11,126623122,,日常消费,"1,809",暂无,20%,"4,000.00","7,731.16",1次流标，0次撤标，0次失败,成人,暂未提供,27,暂未提供,"5,606.33",女,5次,25次,2000-5000（含2000）,专科,6个月,21次,中央广播电视大学,2016/07/30,2017/08/31,"12,545.00",B,暂未提供,日常消费,薪资收入,,4次,0次,7415.33,手机app用户的第6次闪电借款,12人,77%
pdu6****72846,2018-08-30T11:58:22,126622902,零逾期  ,装修,"5,000",暂无,20%,"7,000.00","9,754.56",2次流标，0次撤标，0次失败,普通,暂未提供,32,暂未提供,"1,827.27",男,10次,47次,5000-8000（含5000）,本科,6个月,47次,南阳理工学院,2017/01/28,2017/03/29,"26,056.00",B,"8,820.00",装修,薪资收入,,0次,0次,6827.27,手机app用户的第11次闪电借款,30人,96%
pdu3****34435,2018-08-30T12:00:13,126623101,,日常消费,"11,846",暂无,20%,"8,463.00","12,947.39",0次流标，0次撤标，0次失败,无,私营业主,47,暂未提供,"2,271.56",男,5次,31次,8000-15000（含8000）,无,6个月,30次,无,2016/05/30,2016/05/30,"27,051.00",B,暂未提供,日常消费,经营收入,,1次,0次,14117.56,pdu3****34435第6次借款,129人,96%
pdu2****61753,2018-08-30T12:01:07,126623183,女标   ,日常消费,"4,500",暂无,20%,"15,000.00","22,144.81",2次流标，1次撤标，0次失败,普通,私营业主,26,暂未提供,"18,750.44",女,7次,31次,15000及以上,专科,6个月,30次,青岛科技大学,2016/07/16,2017/07/04,"35,619.00",B,暂未提供,日常消费,薪资收入,,1次,0次,23250.44,手机app用户的借款,0人,0%
pdu6****80431,2018-08-30T12:11:50,126624089,,日常消费,"1,700",暂无,20%,"8,000.00","19,529.70",1次流标，0次撤标，0次失败,无,暂未提供,26,暂未提供,"16,359.94",女,6次,19次,5000-8000（含5000）,无,6个月,19次,无,2016/06/20,2016/08/22,"23,150.00",B,暂未提供,日常消费,薪资收入,,0次,0次,18059.94,pdu6****80431第7次借款,25人,99%
pdu2****10444,2018-08-30T12:11:51,126623823,,装修,"17,000",暂无,20%,"17,000.00","19,369.29",1次流标，0次撤标，0次失败,无,私营业主,26,暂未提供,0.00,男,11次,38次,5000-8000（含5000）,无,6个月,38次,无,2016/04/14,2016/07/03,"76,416.00",B,暂未提供,装修,经营收入,,0次,0次,17000.0,手机app用户的第12次闪电借款,212人,97%
pdu6****27342,2018-08-30T12:11:52,126624244,,日常消费,"1,892",暂无,20%,"8,500.00","9,902.59",0次流标，0次撤标，0次失败,无,暂未提供,30,暂未提供,"7,483.35",男,4次,8次,8000-15000（含8000）,无,6个月,7次,无,2016/03/20,2018/04/01,"14,803.00",B,"7,714.00",日常消费,薪资收入,,1次,0次,9375.35,手机app用户的借款,28人,88%
pdu5****83416,2018-08-30T12:11:53,126624298,,日常消费,"3,500",暂无,20%,"14,700.00","24,149.24",0次流标，0次撤标，0次失败,无,私营业主,44,暂未提供,"19,472.45",男,16次,88次,8000-15000（含8000）,无,6个月,88次,无,2016/01/21,2016/01/21,"82,819.00",B,"3,360.00",日常消费,经营收入,,0次,0次,22972.45,手机app用户的借款,24人,70%
pdu8****43756,2018-08-30T12:12:01,126624356,,生产经营,"7,200",暂无,20%,"10,000.00","14,567.04",1次流标，0次撤标，0次失败,成人,暂未提供,32,暂未提供,"8,854.07",男,7次,32次,8000-15000（含8000）,专科,6个月,19次,河北科技大学,2017/08/26,2017/08/26,"40,600.00",B,"19,938.00",生产经营,经营收入,,13次,0次,16054.07,手机app用户的第8次闪电借款,48人,53%
pdu5****58753,2018-08-30T12:12:14,126624121,,旅游,"4,219",暂无,20%,"7,802.00","19,678.57",1次流标，0次撤标，0次失败,无,私营业主,31,暂未提供,"14,563.70",女,22次,123次,8000-15000（含8000）,无,6个月,120次,无,2016/10/12,2016/10/13,"79,938.00",B,"8,050.00",旅游,经营收入,,3次,0次,18782.7,手机app用户的借款,21人,38%
pdu2****06223,2018-08-30T12:13:08,126623323,,日常消费,"3,400",暂无,20%,"12,000.00","21,398.65",0次流标，0次撤标，0次失败,无,私营业主,35,暂未提供,"17,433.26",女,18次,122次,5000-8000（含5000）,无,6个月,112次,无,2016/06/20,2016/06/20,"67,372.00",B,暂未提供,日常消费,经营收入,,10次,0次,20833.26,手机app用户的借款,17人,38%
pdu7****55188,2018-08-30T12:13:19,126624489,,日常消费,"3,212",暂无,20%,"10,000.00","13,350.60",0次流标，1次撤标，0次失败,普通,私营业主,31,暂未提供,"8,900.40",男,1次,4次,15000及以上,专科,6个月,4次,四川师范大学成都学院,2018/04/24,2018/04/27,"10,000.00",B,暂未提供,日常消费,经营收入,,0次,0次,12112.4,手机app用户的第2次闪电借款,27人,96%
pdu8****25530,2018-08-30T12:13:21,126624610,女标   ,日常消费,"5,000",暂无,20%,"10,000.00","26,915.01",0次流标，0次撤标，0次失败,普通,暂未提供,25,暂未提供,"22,493.20",女,7次,49次,2000-5000（含2000）,专科,6个月,49次,临沂大学,2016/06/01,2016/06/01,"38,575.00",B,"9,521.00",日常消费,薪资收入,,0次,0次,27493.2,pdu8****25530第8次借款,29人,66%
pdu3****04123,2018-08-30T12:16:07,126624709,,旅游,"8,552",暂无,20%,"7,659.00","10,470.30",8次流标，5次撤标，0次失败,无,私营业主,23,暂未提供,"6,014.01",男,3次,14次,5000-8000（含5000）,无,6个月,14次,无,2017/09/24,2018/02/13,"9,561.00",B,暂未提供,旅游,经营收入,,0次,0次,14566.01,手机app用户的第4次闪电借款,26人,35%
pdu0****07317,2018-08-30T12:16:19,126624902,,日常消费,"2,000",暂无,20%,"6,600.00","9,698.30",0次流标，0次撤标，0次失败,无,私营业主,31,暂未提供,"4,563.36",女,6次,28次,2000-5000（含2000）,无,6个月,28次,无,2017/08/16,2017/08/16,"21,039.00",B,"36,585.00",日常消费,薪资收入,,0次,0次,6563.36,手机app用户的借款,26人,100%
pdu6****56534,2018-08-30T12:16:21,126624814,,日常消费,"3,000",暂无,20%,"6,000.00","13,256.80",3次流标，0次撤标，0次失败,普通,暂未提供,24,暂未提供,"4,745.17",男,8次,38次,5000-8000（含5000）,本科,6个月,38次,河北美术学院,2017/11/27,2017/11/27,"19,100.00",B,暂未提供,日常消费,薪资收入,,0次,0次,7745.17,手机app用户的第9次闪电借款,30人,80%
pdu1****54440,2018-08-30T12:16:30,126624939,,旅游,500,暂无,20%,"4,500.00","5,099.58",4次流标，0次撤标，0次失败,无,暂未提供,23,暂未提供,"3,720.77",女,11次,28次,2000-5000（含2000）,无,6个月,20次,无,2017/04/25,2017/04/25,"14,844.00",B,暂未提供,旅游,薪资收入,,2次,0次,4220.77,手机app用户的第5次闪电借款,5人,60%
pdu8****00711,2018-08-30T12:16:31,126624870,,医疗,"2,700",暂无,20%,"7,000.00","8,276.31",2次流标，0次撤标，0次失败,无,暂未提供,29,暂未提供,"4,839.70",男,3次,15次,2000-5000（含2000）,无,6个月,13次,无,2017/09/26,2017/09/29,"15,500.00",B,暂未提供,医疗,投资收入,,2次,0次,7539.7,手机app用户的第4次闪电借款,21人,44%
pdu3****12157,2018-08-30T12:16:42,126624944,,日常消费,"1,827",暂无,20%,"9,000.00","16,832.06",2次流标，0次撤标，0次失败,无,私营业主,26,暂未提供,"14,261.99",男,12次,74次,8000-15000（含8000）,无,6个月,74次,无,2016/06/05,2016/07/03,"44,948.00",B,"187,618.00",日常消费,经营收入,,0次,0次,16088.99,手机app用户的第13次闪电借款,11人,66%
pdu1****88070,2018-08-30T12:16:53,126624794,,装修,"5,000",暂无,20%,"9,084.00","19,064.18",2次流标，0次撤标，0次失败,无,私营业主,35,暂未提供,"13,228.99",女,20次,119次,8000-15000（含8000）,无,6个月,117次,无,2016/08/16,2016/10/17,"65,776.00",B,632.00,装修,薪资收入,,1次,0次,18228.99,pdu1****88070第21次借款,44人,69%
pdu1****55464,2018-08-30T12:16:55,126624788,,日常消费,"5,027",暂无,20%,"10,000.00","25,484.17",0次流标，0次撤标，0次失败,无,私营业主,36,暂未提供,"19,193.94",女,13次,54次,8000-15000（含8000）,无,6个月,54次,无,2016/12/11,2016/12/11,"57,043.00",B,暂未提供,日常消费,薪资收入,,0次,0次,24220.94,手机app用户的借款,44人,74%
pdu4****73658,2018-08-30T12:19:13,126625171,,日常消费,"1,036",暂无,20%,"6,500.00","8,839.68",0次流标，0次撤标，0次失败,成人,暂未提供,22,暂未提供,"7,366.40",男,1次,2次,5000-8000（含5000）,专科,6个月,2次,延边大学,2018/01/26,2018/06/20,"6,500.00",B,暂未提供,日常消费,薪资收入,,0次,0次,8402.4,手机app用户的第2次闪电借款,17人,100%
pdu2****43664,2018-08-30T12:19:25,126625306,,日常消费,"1,002",暂无,20%,"5,200.00","6,354.38",0次流标，1次撤标，0次失败,无,暂未提供,25,暂未提供,"5,195.11",女,9次,23次,5000-8000（含5000）,无,6个月,22次,无,2017/07/16,2017/07/16,"16,468.00",B,暂未提供,日常消费,薪资收入,,1次,0次,6197.11,手机app用户的第10次闪电借款,9人,84%
pdu6****44650,2018-08-30T12:19:46,126625035,,兼职创业,"1,000",暂无,20%,"2,500.00","13,386.33",0次流标，1次撤标，0次失败,无,暂未提供,23,暂未提供,"12,280.27",男,32次,95次,2000-5000（含2000）,无,6个月,94次,无,2017/08/19,2017/08/20,"45,600.00",B,"4,695.00",兼职创业,个人存款,,1次,0次,13280.27,手机app用户的第33次闪电借款,10人,83%
pdu8****76078,2018-08-30T12:19:48,126625238,,旅游,"1,949",暂无,20%,"9,000.00","12,512.32",0次流标，0次撤标，0次失败,无,暂未提供,31,暂未提供,"10,121.05",女,4次,18次,5000-8000（含5000）,无,6个月,18次,无,2018/01/17,2018/01/17,"16,021.00",B,"69,807.00",旅游,薪资收入,,0次,0次,12070.05,手机app用户的第5次闪电借款,18人,81%
pdu8****31888,2018-08-30T12:19:57,126625060,,日常消费,"10,000",暂无,20%,"20,000.00","28,076.22",0次流标，0次撤标，0次失败,无,暂未提供,40,暂未提供,"14,101.03",女,4次,34次,5000-8000（含5000）,无,6个月,34次,无,2016/09/21,2016/09/22,"40,431.00",B,"79,621.00",日常消费,薪资收入,,0次,0次,24101.03,手机app用户的借款,116人,96%
pdu****0743,2018-08-30T12:21:13,126624231,,生产经营,"13,557",暂无,20%,"12,000.00","24,588.98",1次流标，0次撤标，0次失败,无,私营业主,43,暂未提供,"6,841.39",男,15次,96次,15000及以上,无,6个月,87次,无,2015/04/29,2015/05/21,"108,554.00",B,"4,619.00",生产经营,薪资收入,,8次,0次,20398.39,手机app用户的借款,89人,42%
pdu3****64757,2018-08-30T12:22:09,126625345,女标   ,装修,"1,000",暂无,20%,"6,000.00","10,708.85",1次流标，0次撤标，0次失败,普通,暂未提供,28,无逾期,"9,578.73",女,9次,47次,5000-8000（含5000）,本科,6个月,46次,闽南师范大学,2016/12/28,2017/09/03,"21,344.00",B,"6,345.00",装修,薪资收入,,1次,0次,10578.73,手机app用户的第10次闪电借款,8人,75%
pdu1****81668,2018-08-30T12:25:13,126625908,,生产经营,"1,237",暂无,20%,"1,285.00","5,405.30",1次流标，0次撤标，0次失败,普通,暂未提供,23,暂未提供,"4,066.98",女,15次,51次,2000以下,专科,6个月,51次,运城师范高等专科学校,2017/05/24,2017/12/24,"13,388.00",B,"10,098.00",生产经营,薪资收入,,0次,0次,5303.98,手机app用户的第16次闪电借款,8人,59%
pdu1****11718,2018-08-30T12:25:25,126625900,,日常消费,"3,747",暂无,20%,"5,000.00","6,974.62",0次流标，0次撤标，0次失败,无,暂未提供,40,暂未提供,"3,317.90",女,2次,13次,2000-5000（含2000）,无,6个月,13次,无,2017/09/19,2017/11/11,"7,817.00",B,暂未提供,日常消费,薪资收入,,0次,0次,7064.9,手机app用户的第3次闪电借款,36人,87%
pdu5****42538,2018-08-30T12:25:26,126625703,,日常消费,"4,000",暂无,20%,"9,000.00","15,194.70",0次流标，0次撤标，0次失败,普通,私营业主,35,暂未提供,"12,883.80",男,11次,48次,5000-8000（含5000）,专科,6个月,48次,炮兵学院,2017/02/21,2017/02/22,"52,178.00",B,暂未提供,日常消费,薪资收入,,0次,0次,16883.8,pdu5****42538第12次借款,39人,97%
pdu8****35166,2018-08-30T12:25:35,126625941,,日常消费,"5,000",暂无,20%,"3,072.00","4,961.16",0次流标，0次撤标，0次失败,无,暂未提供,28,暂未提供,545.35,女,3次,13次,2000-5000（含2000）,无,6个月,12次,无,2017/12/04,2017/12/04,"6,400.00",B,暂未提供,日常消费,薪资收入,,1次,0次,5545.35,手机app用户的第4次闪电借款,58人,96%
pdu8****22376,2018-08-30T12:25:36,126625705,,日常消费,523,暂无,20%,"3,300.00","6,318.02",0次流标，0次撤标，0次失败,无,暂未提供,26,暂未提供,"5,494.24",男,5次,11次,5000-8000（含5000）,无,6个月,11次,无,2018/03/02,2018/03/02,"7,534.00",B,"7,356.00",日常消费,个人存款,,0次,0次,6017.24,手机app用户的第6次闪电借款,6人,100%
pdu4****55072,2018-08-30T12:28:30,126626023,自动1  ,日常消费,"4,594",暂无,20%,"10,400.00","12,969.99",1次流标，0次撤标，0次失败,无,暂未提供,30,暂未提供,"6,343.94",女,10次,40次,8000-15000（含8000）,无,6个月,40次,无,2017/04/01,2017/04/01,"56,811.00",B,暂未提供,日常消费,经营收入,,0次,0次,10937.94,手机app用户的第11次闪电借款,48人,72%
pdu1****27384,2018-08-30T12:28:40,126626129,,装修,"10,100",暂无,20%,"10,100.00","11,911.50",1次流标，0次撤标，0次失败,无,私营业主,23,暂未提供,0.00,女,8次,29次,15000及以上,无,6个月,29次,无,2017/04/25,2017/05/02,"55,260.00",B,暂未提供,装修,经营收入,,0次,0次,10100.0,手机app用户的第9次闪电借款,67人,54%
pdu3****07886,2018-08-30T12:29:04,126626003,,日常消费,"2,563",暂无,20%,"13,700.00","16,377.65",2次流标，0次撤标，0次失败,普通,私营业主,25,暂未提供,"11,702.42",男,25次,125次,15000及以上,专科,6个月,112次,无锡科技职业学院,2016/10/16,2016/10/19,"71,816.00",B,暂未提供,日常消费,经营收入,,13次,0次,14265.42,手机app用户的第27次闪电借款,26人,85%
pdu4****61865,2018-08-30T12:30:54,126626215,,旅游,"21,000",暂无,20%,"21,000.00","23,796.30",0次流标，0次撤标，0次失败,无,暂未提供,24,暂未提供,0.00,男,10次,50次,5000-8000（含5000）,无,6个月,50次,无,2017/03/08,2017/03/10,"74,172.00",B,暂未提供,旅游,薪资收入,,0次,0次,21000.0,手机app用户的第11次闪电借款,119人,43%
pdu0****74544,2018-08-30T12:31:18,126626541,,日常消费,"5,000",暂无,20%,"10,000.00","21,614.27",0次流标，0次撤标，0次失败,成人,暂未提供,23,暂未提供,"16,950.92",男,5次,24次,5000-8000（含5000）,专科,6个月,24次,无锡职业技术学院,2017/05/23,2017/05/23,"32,000.00",B,暂未提供,日常消费,个人存款,,0次,0次,21950.92,pdu0****74544第6次借款,24人,58%
pdu5****12382,2018-08-30T12:31:19,126626533,零逾期  ,日常消费,"5,000",暂无,20%,"5,000.00","8,832.45",0次流标，1次撤标，0次失败,自考,暂未提供,24,暂未提供,0.00,女,15次,54次,5000-8000（含5000）,本科,6个月,54次,贵州师范学院,2017/12/07,2017/12/07,"23,093.00",B,暂未提供,日常消费,薪资收入,,0次,0次,5000.0,手机app用户的第16次闪电借款,26人,64%
pdu2****55414,2018-08-30T12:31:50,126626524,,旅游,"1,500",暂无,20%,"5,000.00","10,768.49",3次流标，0次撤标，0次失败,普通,暂未提供,32,暂未提供,"9,099.91",男,25次,85次,5000-8000（含5000）,专科(高职),6个月,76次,广州大学华软软件学院,2017/02/20,2017/02/22,"45,935.00",B,"1,667.00",旅游,薪资收入,,9次,0次,10599.91,手机app用户的第18次闪电借款,17人,77%
pdu3****12120,2018-08-30T12:32:23,126626389,,旅游,"2,715",暂无,20%,"9,093.00","24,079.56",0次流标，0次撤标，0次失败,无,私营业主,44,暂未提供,"19,974.02",女,13次,112次,2000-5000（含2000）,无,6个月,103次,无,2016/03/04,2016/03/04,"59,892.00",B,"68,450.00",旅游,经营收入,,7次,0次,22689.02,pdu3****12120第14次借款,8人,33%
pdu5****74444,2018-08-30T12:34:13,126626667,,日常消费,"1,151",暂无,20%,"17,000.00","20,491.21",0次流标，1次撤标，0次失败,普通,暂未提供,25,暂未提供,"18,428.78",男,5次,13次,2000-5000（含2000）,本科,6个月,13次,沈阳大学,2018/02/28,2018/03/02,"27,915.00",B,"17,622.00",日常消费,个人存款,,0次,0次,19579.78,手机app用户的第6次闪电借款,17人,100%
pdu7****45542,2018-08-30T12:34:25,126626737,,兼职创业,"2,445",暂无,20%,"8,336.00","28,543.50",0次流标，0次撤标，0次失败,成人,私营业主,32,暂未提供,"25,312.04",女,14次,70次,5000-8000（含5000）,本科,6个月,63次,安阳师范学院,2017/03/11,2017/03/12,"67,617.00",B,暂未提供,兼职创业,经营收入,,6次,0次,27757.04,手机app用户的借款,19人,71%
pdu4****77305,2018-08-30T12:34:26,126626762,,旅游,"4,786",暂无,20%,"7,000.00","8,152.73",0次流标，0次撤标，0次失败,无,暂未提供,30,暂未提供,"3,921.38",女,5次,21次,15000及以上,无,6个月,17次,无,2017/11/30,2017/11/30,"16,504.00",B,暂未提供,旅游,经营收入,,4次,0次,8707.380000000001,手机app用户的借款,45人,70%
pdu****5265,2018-08-30T12:34:46,126626748,,日常消费,"1,211",暂无,20%,"9,146.00","16,647.10",1次流标，0次撤标，0次失败,无,暂未提供,40,暂未提供,"13,941.85",女,8次,42次,15000及以上,无,6个月,42次,无,2015/05/20,2015/05/20,"38,268.00",B,"265,842.00",日常消费,经营收入,,0次,0次,15152.85,pdu6****265第10次借款,19人,100%
pdu3****57828,2018-08-30T12:37:09,126627068,,日常消费,600,暂无,20%,"3,000.00","3,558.48",0次流标，0次撤标，0次失败,无,私营业主,32,暂未提供,"2,762.67",女,4次,22次,15000及以上,无,6个月,22次,无,2017/08/02,2017/08/02,"6,824.00",B,"4,000.00",日常消费,投资收入,,0次,0次,3362.67,手机app用户的第5次闪电借款,6人,65%
pdu****1844,2018-08-30T12:37:21,126626983,,装修,"4,000",暂无,20%,"9,886.00","11,553.89",0次流标，0次撤标，0次失败,无,暂未提供,35,暂未提供,"6,630.85",男,5次,30次,8000-15000（含8000）,无,6个月,30次,无,2015/11/01,2016/12/25,"26,362.00",B,"7,700.00",装修,薪资收入,,0次,0次,10630.85,pdu8****844第6次借款,30人,67%
pdu7****31451,2018-08-30T12:37:22,126627094,,日常消费,"4,639",暂无,20%,"12,601.00","23,165.44",1次流标，0次撤标，0次失败,普通,私营业主,31,暂未提供,"16,256.57",男,15次,73次,15000及以上,专科,6个月,73次,江西渝州科技职业学院,2016/07/22,2016/07/22,"95,864.00",B,"108,901.00",日常消费,薪资收入,,0次,0次,20895.57,手机app用户的借款,35人,72%
pdu4****25288,2018-08-30T12:37:33,126626974,,旅游,"11,784",暂无,20%,"16,000.00","23,319.96",0次流标，0次撤标，0次失败,成人,公务员,49,暂未提供,"9,733.39",男,7次,42次,5000-8000（含5000）,本科,6个月,42次,武汉体育学院,2016/03/12,2016/03/12,"66,165.00",B,"30,000.00",旅游,经营收入,,0次,0次,21517.39,pdu4****25288第8次借款,53人,60%
pdu1****70850,2018-08-30T12:40:15,126627278,,装修,"2,108",暂无,20%,"4,297.00","6,106.77",0次流标，0次撤标，0次失败,无,暂未提供,25,暂未提供,"3,725.15",男,8次,27次,5000-8000（含5000）,无,6个月,27次,无,2017/09/04,2017/09/04,"18,813.00",B,暂未提供,装修,薪资收入,,0次,0次,5833.15,手机app用户的第9次闪电借款,13人,77%
pdu8****88284,2018-08-30T12:40:24,126627451,,日常消费,"1,000",暂无,20%,"5,994.00","18,976.31",0次流标，1次撤标，0次失败,无,暂未提供,29,暂未提供,"15,367.22",女,29次,140次,2000-5000（含2000）,无,6个月,140次,无,2016/08/29,2016/12/01,"61,790.00",B,"23,148.00",日常消费,薪资收入,,0次,0次,16367.22,手机app用户的第30次闪电借款,13人,80%
pdu0****14415,2018-08-30T12:40:25,126627519,,日常消费,"5,000",暂无,20%,"5,000.00","5,295.66",1次流标，0次撤标，0次失败,普通,私营业主,33,暂未提供,0.00,男,1次,6次,8000-15000（含8000）,本科,6个月,4次,江苏科技大学,2017/07/24,2017/08/27,"5,000.00",B,暂未提供,日常消费,经营收入,,2次,0次,5000.0,pdu0****14415第2次借款,34人,68%
pdu2****20435,2018-08-30T12:43:09,126627544,,日常消费,"1,973",暂无,20%,"11,617.00","20,019.65",4次流标，0次撤标，0次失败,无,暂未提供,32,暂未提供,"17,229.40",男,27次,147次,5000-8000（含5000）,无,6个月,145次,无,2016/06/03,2016/06/03,"95,256.00",B,"116,315.00",日常消费,投资收入,,2次,0次,19202.4,手机app用户的第27次闪电借款,14人,50%
pdu3****87482,2018-08-30T12:43:10,126627828,女标   ,日常消费,"1,050",暂无,20%,"4,633.00","11,896.70",0次流标，0次撤标，0次失败,普通,暂未提供,28,暂未提供,"10,615.64",女,23次,121次,15000及以上,专科,6个月,121次,济南大学,2016/12/28,2016/12/29,"39,385.00",B,暂未提供,日常消费,薪资收入,,0次,0次,11665.64,手机app用户的第24次闪电借款,10人,88%
