creditCode,currentCreditCode,listingId,priceForSale,priceForSaleRate,testDate,nextRepayDate,pastDueDay,pastDueNumber,valuation,rateMaxMultiples,rateMinMultiples,currentDueDay,currentRate,isPay,leftRepayDay,allowanceRadio,number,owingInterest,owingNumber,owingPrincipal,preDebtdealId,preDebtDealId,vouch,maxRate,minRate,defaultPriceforsale
B,C,126786924.0,33.89,20.0,11/30/2018,12/1/2018 1:07,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,130293733.0,42.01,20.0,11/30/2018,12/1/2018 6:38,0.0,0.0,0.9892,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,126800981.0,33.88,20.0,11/30/2018,12/1/2018 8:30,0.0,0.0,0.943,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126805988.0,33.88,20.0,11/30/2018,12/1/2018 9:17,0.0,0.0,0.9994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,130309427.0,33.61,20.0,11/30/2018,12/1/2018 9:38,0.0,0.0,0.9962,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,126808769.0,33.88,20.0,11/30/2018,12/1/2018 9:42,0.0,0.0,1.0118,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126814079.0,33.88,20.0,11/30/2018,12/1/2018 10:49,0.0,0.0,0.9994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126823774.0,33.88,20.0,11/30/2018,12/1/2018 11:51,0.0,0.0,0.9983,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126845574.0,33.88,20.0,11/30/2018,12/1/2018 14:47,0.0,0.0,0.9994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,130358854.0,42.01,20.0,11/30/2018,12/1/2018 16:18,0.0,0.0,1.0169,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
C,C,130360364.0,33.66,24.0,11/30/2018,12/1/2018 16:30,0.0,0.0,1.0132,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,3.0,1.01,2.0,33.66,0.0,0.0,0.0,48.0,24.0,
B,B,126865473.0,33.88,20.0,11/30/2018,12/1/2018 18:24,0.0,0.0,1.0182,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126869393.0,33.88,20.0,11/30/2018,12/1/2018 18:30,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126868277.0,33.88,20.0,11/30/2018,12/1/2018 18:30,0.0,0.0,1.0173,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
C,C,130374555.0,42.07,24.0,11/30/2018,12/1/2018 18:56,0.0,0.0,1.0136,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,6.0,2.56,5.0,42.07,0.0,0.0,0.0,48.0,24.0,
B,C,126875400.0,33.88,20.0,11/30/2018,12/1/2018 19:44,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126877665.0,33.88,20.0,11/30/2018,12/1/2018 20:25,0.0,0.0,0.9983,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,126877040.0,33.88,20.0,11/30/2018,12/1/2018 20:33,0.0,0.0,0.9812,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126879646.0,33.88,20.0,11/30/2018,12/1/2018 20:47,0.0,0.0,1.0238,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,130385513.0,42.0,20.0,11/30/2018,12/1/2018 21:22,0.0,0.0,1.0218,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,B,126887216.0,33.88,20.0,11/30/2018,12/1/2018 22:38,0.0,0.0,1.0118,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126888794.0,33.88,20.0,11/30/2018,12/1/2018 22:59,0.0,0.0,0.9842,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,126889423.0,33.88,20.0,11/30/2018,12/1/2018 23:08,0.0,0.0,1.0182,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,126890586.0,33.88,20.0,11/30/2018,12/1/2018 23:40,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,130400932.0,42.01,20.0,11/30/2018,12/2/2018 2:22,0.0,0.0,0.9929,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,130408479.0,42.0,20.0,11/30/2018,12/2/2018 7:49,0.0,0.0,0.9853,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,126908404.0,33.88,20.0,11/30/2018,12/2/2018 8:40,0.0,0.0,1.0122,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,F,130415464.0,42.01,20.0,11/30/2018,12/2/2018 9:07,0.0,0.0,0.965,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,130418889.0,42.01,20.0,11/30/2018,12/2/2018 9:32,0.0,0.0,1.0036,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,130419706.0,42.01,20.0,11/30/2018,12/2/2018 9:38,0.0,0.0,1.0036,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,130754057.0,42.01,20.0,12/4/2018,12/5/2018 9:41,0.0,0.0,0.9848,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,127263207.0,33.88,20.0,12/4/2018,12/5/2018 12:29,0.0,0.0,1.0063,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127274724.0,33.88,20.0,12/4/2018,12/5/2018 14:37,0.0,0.0,0.9158,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127319675.0,33.88,20.0,12/4/2018,12/5/2018 21:20,0.0,0.0,1.0063,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,D,127328288.0,33.89,20.0,12/4/2018,12/5/2018 23:40,6.0,1.0,0.9593,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,127340247.0,33.88,20.0,12/4/2018,12/6/2018 7:24,0.0,0.0,1.0163,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127340610.0,33.88,20.0,12/4/2018,12/6/2018 7:29,0.0,0.0,0.9972,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,F,127345713.0,33.88,20.0,12/4/2018,12/6/2018 8:38,0.0,0.0,0.9802,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127347130.0,33.88,20.0,12/4/2018,12/6/2018 9:26,0.0,0.0,1.0114,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127351238.0,33.88,20.0,12/4/2018,12/6/2018 9:26,0.0,0.0,1.0061,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,127351405.0,33.88,20.0,12/4/2018,12/6/2018 9:30,0.0,0.0,1.0041,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127348138.0,33.88,20.0,12/4/2018,12/6/2018 9:47,0.0,0.0,1.0108,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127357990.0,33.88,20.0,12/4/2018,12/6/2018 10:17,0.0,0.0,1.0061,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127360101.0,33.88,20.0,12/4/2018,12/6/2018 10:32,0.0,0.0,1.0108,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127361595.0,33.88,20.0,12/4/2018,12/6/2018 10:45,0.0,0.0,0.9984,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,127361889.0,33.89,20.0,12/4/2018,12/6/2018 10:47,0.0,0.0,1.0171,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,127371461.0,33.88,20.0,12/4/2018,12/6/2018 11:59,0.0,0.0,1.0171,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127375054.0,33.88,20.0,12/4/2018,12/6/2018 12:29,0.0,0.0,1.0172,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,D,127376950.0,13.55,20.0,12/4/2018,12/6/2018 12:47,4.0,2.0,0.9855,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.57,4.0,13.55,0.0,0.0,0.0,40.0,20.0,
B,B,130906205.0,33.61,20.0,12/4/2018,12/6/2018 13:38,0.0,0.0,1.0025,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,130907051.0,33.61,20.0,12/4/2018,12/6/2018 13:44,0.0,0.0,1.0137,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,130909583.0,42.01,20.0,12/4/2018,12/6/2018 14:02,0.0,0.0,1.0105,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,127388132.0,33.88,20.0,12/4/2018,12/6/2018 14:20,0.0,0.0,1.0227,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,130911645.0,32.26,20.0,12/4/2018,12/6/2018 14:20,0.0,0.0,1.0109,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.81,2.0,32.26,0.0,0.0,0.0,40.0,20.0,
B,B,127399002.0,33.88,20.0,12/4/2018,12/6/2018 15:53,0.0,0.0,1.0171,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,127403363.0,33.88,20.0,12/4/2018,12/6/2018 16:29,0.0,0.0,1.0162,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,127404015.0,33.88,20.0,12/4/2018,12/6/2018 16:36,0.0,0.0,1.0163,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,127406036.0,33.88,20.0,12/4/2018,12/6/2018 16:54,0.0,0.0,1.0227,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127407196.0,16.94,20.0,12/4/2018,12/6/2018 17:06,0.0,0.0,1.0038,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.28,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,C,127407209.0,33.88,20.0,12/4/2018,12/6/2018 17:07,0.0,0.0,0.9984,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127461004.0,33.88,20.0,2018-12-06,2018-12-07 09:24:35,0.0,0.0,0.9994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127506196.0,33.89,20.0,2018-12-06,2018-12-07 15:14:21,0.0,0.0,0.9994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,D,131044214.0,33.61,20.0,2018-12-06,2018-12-07 15:35:26,0.0,0.0,0.9982,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,127509782.0,33.88,20.0,2018-12-06,2018-12-07 16:00:25,0.0,0.0,0.9994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127514802.0,33.88,20.0,2018-12-06,2018-12-07 16:26:19,0.0,0.0,0.9887,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,127515209.0,33.88,20.0,2018-12-06,2018-12-07 16:29:20,0.0,0.0,1.0237,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,131052399.0,42.01,20.0,2018-12-06,2018-12-07 16:38:25,0.0,0.0,0.9885,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.13,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,127516383.0,33.88,20.0,2018-12-06,2018-12-07 16:41:21,0.0,0.0,0.9812,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
C,E,131059729.0,42.07,24.0,2018-12-06,2018-12-07 17:38:29,0.0,0.0,1.0204,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,6.0,2.56,5.0,42.07,0.0,0.0,0.0,48.0,24.0,
B,C,127530063.0,10.16,20.0,2018-12-06,2018-12-07 18:50:22,0.0,0.0,0.9887,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.43,4.0,10.16,0.0,0.0,0.0,40.0,20.0,
B,C,131076131.0,33.61,20.0,2018-12-06,2018-12-07 19:56:24,0.0,0.0,0.9972,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,131085436.0,33.61,20.0,2018-12-06,2018-12-07 21:26:37,0.0,0.0,1.0147,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.85,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
C,C,131138249.0,33.66,24.0,2018-12-06,2018-12-08 10:47:39,0.0,0.0,1.013,2.0,1.0,-2.0,24.0,0.0,2.0,0.0,3.0,1.01,2.0,33.66,0.0,0.0,0.0,48.0,24.0,
B,B,131143319.0,33.61,20.0,2018-12-06,2018-12-08 11:14:40,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,131146881.0,42.01,20.0,2018-12-06,2018-12-08 11:35:25,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.11,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,131149632.0,42.01,20.0,2018-12-06,2018-12-08 11:50:39,0.0,0.0,1.0036,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,131151535.0,42.01,20.0,2018-12-06,2018-12-08 12:02:36,0.0,0.0,0.9929,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,127596016.0,33.88,20.0,2018-12-06,2018-12-08 12:38:23,0.0,0.0,1.0068,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,131161798.0,42.01,20.0,2018-12-06,2018-12-08 13:05:43,0.0,0.0,1.0224,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,131169155.0,42.01,20.0,2018-12-06,2018-12-08 13:53:25,0.0,0.0,1.0161,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.13,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,131174160.0,42.0,20.0,2018-12-06,2018-12-08 14:23:35,0.0,0.0,1.0216,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,D,131176036.0,42.0,20.0,2018-12-06,2018-12-08 14:35:36,0.0,0.0,0.9929,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,131175797.0,42.0,20.0,2018-12-06,2018-12-08 14:35:37,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,127617400.0,33.88,20.0,2018-12-06,2018-12-08 15:46:21,0.0,0.0,0.9885,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,131187078.0,42.0,20.0,2018-12-06,2018-12-08 15:47:31,0.0,0.0,0.9929,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,131187154.0,33.61,20.0,2018-12-06,2018-12-08 15:47:35,0.0,0.0,1.0089,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.85,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,127628994.0,33.88,20.0,2018-12-06,2018-12-08 17:35:17,0.0,0.0,1.0068,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,131203488.0,33.61,20.0,2018-12-06,2018-12-08 17:41:48,0.0,0.0,1.0089,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,131214010.0,33.61,20.0,2018-12-06,2018-12-08 19:05:27,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,131215186.0,42.0,20.0,2018-12-06,2018-12-08 19:14:39,0.0,0.0,1.0024,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
C,C,131138249.0,33.66,24.0,2018-12-07,2018-12-08 10:47:39,0.0,0.0,1.0133,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,3.0,1.01,2.0,33.66,0.0,0.0,0.0,48.0,24.0,
B,B,131143319.0,33.61,20.0,2018-12-07,2018-12-08 11:14:40,0.0,0.0,1.0119,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,131149632.0,42.01,20.0,2018-12-07,2018-12-08 11:50:39,0.0,0.0,1.0039,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,131151535.0,42.01,20.0,2018-12-07,2018-12-08 12:02:36,0.0,0.0,0.9932,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,127596016.0,33.88,20.0,2018-12-07,2018-12-08 12:38:23,0.0,0.0,1.0124,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,131161798.0,42.01,20.0,2018-12-07,2018-12-08 13:05:43,0.0,0.0,1.0227,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,131169155.0,42.01,20.0,2018-12-07,2018-12-08 13:53:25,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.13,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,131174160.0,42.0,20.0,2018-12-07,2018-12-08 14:23:35,0.0,0.0,1.0218,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,D,131176036.0,42.0,20.0,2018-12-07,2018-12-08 14:35:36,0.0,0.0,0.9932,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,131175797.0,42.0,20.0,2018-12-07,2018-12-08 14:35:37,0.0,0.0,1.0116,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,127617400.0,33.88,20.0,2018-12-07,2018-12-08 15:46:21,0.0,0.0,0.9888,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,131187078.0,42.0,20.0,2018-12-07,2018-12-08 15:47:31,0.0,0.0,0.9931,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,131187154.0,33.61,20.0,2018-12-07,2018-12-08 15:47:35,0.0,0.0,1.0092,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.85,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,127628994.0,33.88,20.0,2018-12-07,2018-12-08 17:35:17,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,131203488.0,33.61,20.0,2018-12-07,2018-12-08 17:41:48,0.0,0.0,1.0029,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,131214010.0,33.61,20.0,2018-12-07,2018-12-08 19:05:27,0.0,0.0,1.0119,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,131215186.0,42.0,20.0,2018-12-07,2018-12-08 19:14:39,0.0,0.0,1.0027,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,127697724.0,33.89,20.0,2018-12-07,2018-12-09 11:20:23,0.0,0.0,0.9885,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,127702087.0,33.88,20.0,2018-12-07,2018-12-09 11:53:25,0.0,0.0,1.0122,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,131289590.0,42.01,20.0,2018-12-07,2018-12-09 12:04:25,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,131294804.0,33.6,20.0,2018-12-07,2018-12-09 12:39:21,0.0,0.0,1.0033,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.6,0.0,0.0,0.0,40.0,20.0,
B,C,131309380.0,42.01,20.0,2018-12-07,2018-12-09 14:10:29,0.0,0.0,1.028,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
C,C,131310600.0,42.07,24.0,2018-12-07,2018-12-09 14:25:21,0.0,0.0,0.9293,2.0,1.0,-2.0,24.0,0.0,2.0,0.0,6.0,2.56,5.0,42.07,0.0,0.0,0.0,48.0,24.0,
B,B,127723358.0,33.88,20.0,2018-12-07,2018-12-09 15:02:26,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,131319659.0,33.6,20.0,2018-12-07,2018-12-09 15:14:32,0.0,0.0,1.0089,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.6,0.0,0.0,0.0,40.0,20.0,
B,C,127736921.0,33.88,20.0,2018-12-07,2018-12-09 16:32:26,0.0,0.0,1.0170000000000001,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,127743768.0,33.89,20.0,2018-12-07,2018-12-09 17:32:17,0.0,0.0,1.0121,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,E,127747001.0,33.88,20.0,2018-12-07,2018-12-09 18:02:19,0.0,0.0,0.97,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,120663478.0,34.43,20.0,2018-12-07,2018-12-09 18:13:40,1.0,1.0,1.0169,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,12.0,2.63,8.0,34.43,0.0,0.0,0.0,40.0,20.0,
