User,creationDate,listingId,title,借款用途,借款金额,协议利率,单笔最高借款金额,历史最高负债,学习形式,工作信息,年龄,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,还款来源,逾期（0-15天）还清次数,逾期（15天以上）还清次数
pdu0****28225,2018-08-25 09:45:48,126092449,pdu0****28225第14次借款,旅游,7600.0,20.0,10000.0,21232.92,无,私营业主,36,19457.69,女,14,91,15000及以上,无,6,83,无,2016-09-28,2016-09-28 20:52:49,66878.0,B,0.0,经营收入,8,0
pdu0****50261,2018-08-25 11:07:16,126102529,手机app用户的第11次闪电借款,日常消费,2669.0,20.0,11000.0,13279.22,无,暂未提供,43,13261.43,女,13,42,8000-15000（含8000）,无,6,38,无,2016-09-13,2017-09-22 20:26:12,32030.0,B,44949.0,薪资收入,4,0
pdu3****86541,2018-08-25 12:30:35,126111983,手机app用户的第11次闪电借款,日常消费,2400.0,20.0,5000.0,10034.16,无,私营业主,33,10023.53,女,12,33,5000-8000（含5000）,无,6,33,无,2017-03-14,2017-05-07 14:53:54,24170.0,B,7500.0,薪资收入,0,0
pdu****1600,2018-08-25 20:02:14,126156251,手机app用户的借款,日常消费,7773.0,20.0,15000.0,34995.64,无,暂未提供,34,18397.18,女,19,133,8000-15000（含8000）,无,6,126,无,2015-11-04,2015-11-04 09:54:34,89018.0,B,0.0,薪资收入,7,0
pdu7****32504,2018-08-26 07:17:17,126181116,pdu7****32504第3次借款,日常消费,3855.0,20.0,18100.0,21820.92,无,私营业主,34,20284.66,女,4,12,8000-15000（含8000）,无,6,12,无,2017-10-29,2017-10-29 13:12:01,34624.0,B,0.0,经营收入,0,0
pdu0****80147,2018-08-26 10:02:32,126195690,pdu0****80147第18次借款,装修,7000.0,20.0,11000.0,22159.51,无,私营业主,31,19484.67,女,18,68,5000-8000（含5000）,无,6,67,无,2017-02-21,2017-02-21 13:02:27,88056.0,B,34235.0,经营收入,1,0
pdu1****86800,2018-08-26 10:26:11,126198698,手机app用户的借款,日常消费,1235.0,20.0,8072.0,26053.01,普通,暂未提供,27,24446.63,男,19,123,5000-8000（含5000）,专科,6,121,江苏信息职业技术学院,2016-11-17,2016-11-17 22:13:09,69476.0,B,0.0,薪资收入,2,0
pdu2****07604,2018-08-26 10:26:55,126198807,手机app用户的第17次闪电借款,日常消费,1308.0,20.0,11000.0,13081.62,无,暂未提供,45,11904.28,女,17,78,5000-8000（含5000）,无,6,76,无,2017-05-10,2017-05-10 11:56:21,40595.0,B,0.0,薪资收入,2,0
pdu4****83818,2018-08-26 11:56:49,126209256,手机app用户的第14次闪电借款,装修,525.0,20.0,2521.0,6324.08,无,暂未提供,32,6102.32,女,15,54,2000-5000（含2000）,无,6,54,无,2017-02-28,2017-08-23 17:19:03,15019.0,B,2552.0,薪资收入,0,0
pdu5****62736,2018-08-26 13:05:00,126216564,手机app用户的第7次闪电借款,日常消费,8825.0,20.0,13706.0,19706.91,无,私营业主,40,19706.91,女,8,32,15000及以上,无,6,27,无,2017-01-04,2017-01-13 10:04:04,60396.0,B,5745.0,经营收入,5,0
pdu5****41364,2018-08-26 18:08:05,126247275,手机app用户的借款,日常消费,2000.0,20.0,9600.0,10782.0,无,私营业主,34,9169.29,女,12,52,5000-8000（含5000）,无,6,48,无,2017-03-28,2017-03-29 10:17:15,32197.0,B,4431.0,经营收入,4,0
pdu8****08446,2018-08-26 19:27:26,126253592,手机app用户的借款,日常消费,5868.0,20.0,8655.0,20615.64,无,暂未提供,43,18907.31,女,11,68,5000-8000（含5000）,无,6,59,无,2017-01-05,2017-01-17 17:49:56,52945.0,B,28158.0,个人存款,9,0
pdu1****73517,2018-08-26 20:12:21,126256732,手机app用户的第5次闪电借款,日常消费,2545.0,20.0,11477.0,17779.41,无,私营业主,31,17500.11,女,6,25,5000-8000（含5000）,无,6,20,无,2017-06-12,2017-06-12 20:47:47,27449.0,B,20804.0,薪资收入,5,0
pdu4****74516,2018-08-26 21:52:59,126263281,pdu4****74516第6次借款,日常消费,3700.0,20.0,15000.0,23008.8,无,私营业主,41,23008.8,女,6,41,15000及以上,无,6,40,无,2016-01-05,2016-01-05 08:20:56,44644.0,B,154595.0,个人存款,1,0
pdu1****65231,2018-08-27 00:46:06,126271720,pdu1****65231第6次借款,装修,1143.0,20.0,5000.0,10045.18,无,暂未提供,38,9667.54,女,6,16,5000-8000（含5000）,无,6,16,无,2018-04-14,2018-04-14 14:06:51,12345.0,B,8005.0,个人存款,0,0
pdu4****40310,2018-08-27 07:15:59,126279840,手机app用户的借款,医疗,1919.0,20.0,17600.0,20294.74,无,私营业主,40,19399.92,女,12,56,5000-8000（含5000）,无,6,56,无,2017-09-23,2017-09-29 16:55:54,46540.0,B,0.0,薪资收入,0,0
pdu7****46440,2018-08-27 12:16:38,126312576,pdu7****46440第13次借款,医疗,2800.0,20.0,10000.0,25641.39,无,私营业主,38,17537.45,女,13,106,5000-8000（含5000）,无,6,106,无,2016-09-03,2016-09-03 23:13:59,52035.0,B,2759.0,经营收入,0,0
pdu4****75047,2018-08-27 14:15:41,126326460,手机app用户的借款,日常消费,700.0,20.0,3800.0,11348.65,无,暂未提供,30,5875.55,男,14,89,2000-5000（含2000）,无,6,89,无,2015-11-15,2015-11-15 21:15:16,32669.0,B,11529.0,薪资收入,0,0
pdu****8540,2018-08-29 15:49:07,126550539,手机app用户的借款,装修,8317.0,20.0,8624.0,23789.43,无,私营业主,34,19638.77,男,14,92,5000-8000（含5000）,无,6,92,无,2015-10-16,2015-11-05 18:14:43,52079.0,B,0.0,薪资收入,0,0
pdu5****68312,2018-08-30 10:49:05,126615266,手机app用户的第5次闪电借款,生产经营,5000.0,20.0,7000.0,14418.63,普通,暂未提供,33,14418.63,男,6,21,8000-15000（含8000）,专科,6,20,南宁职业技术学院,2017-07-10,2017-07-19 23:42:45,26000.0,B,0.0,经营收入,1,0
pdu6****88201,2018-09-02 08:37:16,126908404,手机app用户的第20次闪电借款,日常消费,6000.0,20.0,7000.0,16441.54,无,暂未提供,32,8243.46,女,20,115,5000-8000（含5000）,无,6,115,无,2016-06-29,2016-06-30 22:10:51,63221.0,B,0.0,薪资收入,0,0
pdu0****04105,2018-09-02 21:53:13,126989382,手机app用户的第10次闪电借款,日常消费,1000.0,20.0,11900.0,13365.24,无,暂未提供,30,9985.42,女,10,42,2000-5000（含2000）,无,6,42,无,2016-11-17,2016-12-28 10:22:42,35809.0,B,250.0,薪资收入,0,0
pdu2****08711,2018-09-03 23:59:30,127108374,手机app用户的借款,兼职创业,8000.0,20.0,8000.0,9372.84,无,暂未提供,24,9372.84,男,13,54,5000-8000（含5000）,无,12,28,无,2016-11-06,2016-11-06 12:23:11,27970.0,B,0.0,薪资收入,26,0
pdu0****65146,2018-09-04 10:32:37,127139277,pdu0****65146第8次借款,旅游,2000.0,20.0,5000.0,5825.15,无,私营业主,37,2218.23,女,8,45,8000-15000（含8000）,无,6,45,无,2017-06-06,2017-08-22 11:57:14,12366.0,B,0.0,经营收入,0,0
pdu0****88353,2018-09-06 12:45:14,127377222,手机app用户的借款,生产经营,10000.0,20.0,10000.0,34299.19,无,暂未提供,22,34299.19,男,8,38,5000-8000（含5000）,无,12,38,无,2016-11-23,2016-11-23 11:57:52,50300.0,B,0.0,薪资收入,0,0
p*n,2018-09-06 17:01:26,127407196,手机app用户的借款,日常消费,10000.0,20.0,18400.0,22809.98,无,暂未提供,37,15947.11,女,20,95,2000-5000（含2000）,无,3,95,无,2014-12-20,2014-12-20 15:00:57,155728.0,B,0.0,经营收入,0,0
le****ng,2018-09-07 09:18:43,127461004,手机app用户的借款,装修,10234.0,20.0,30000.0,43889.4,无,私营业主,44,21442.62,女,13,104,15000及以上,无,6,104,无,2011-07-26,2013-02-17 19:43:48,141894.0,B,226207.0,经营收入,0,0
pdu8****80647,2018-09-07 15:36:27,127509320,手机app用户的第11次闪电借款,日常消费,2000.0,20.0,10000.0,19309.25,无,暂未提供,36,12811.61,女,12,48,8000-15000（含8000）,无,3,48,无,2017-04-10,2017-04-10 17:35:53,59400.0,B,101777.0,薪资收入,0,0
